adapter,case_id,param_name,n_trials,ref_value,cand_mean,cand_std,cand_min,cand_max,diff_mean,diff_std,abs_diff_mean,abs_diff_max,rel_diff_mean,rel_diff_std
lmfit-baseline-leastsq,full_run_M3_00001_6ab33e,amplitude0,10,1793.1203882904592,1793.1208299374562,0.004250264167203848,1793.1141864183082,1793.1279747293722,0.00044164699684188233,0.004250264167225572,0.003308662866356826,0.0075864389129947085,2.4630080597262277e-07,2.3703172385863764e-06
lmfit-baseline-leastsq,full_run_M3_00001_6ab33e,amplitude1,10,14992.989335048138,14992.988783216319,0.0068453631751736535,14992.97688749007,14992.999496628345,-0.0005518318199392525,0.006845363175184116,0.005278951054606296,0.012447558068743092,-3.680599029369488e-08,4.565709360695771e-07
lmfit-baseline-leastsq,full_run_M3_00001_6ab33e,amplitude2,10,15002.634368252506,15002.632717849498,0.006341347071502446,15002.62165558976,15002.643674081486,-0.001650403009443835,0.006341347071461278,0.005166221651779779,0.012712662744888803,-1.1000754727025135e-07,4.226822380528302e-07
lmfit-baseline-leastsq,full_run_M3_00001_6ab33e,amplitude3,10,1794.2474830009126,1794.2486787124842,0.00392649629052214,1794.2418518002116,1794.2552963170465,0.0011957115716541011,0.003926496290580612,0.003276432427128384,0.007813316133933768,6.664139607175322e-07,2.188380548269447e-06
lmfit-baseline-leastsq,full_run_M3_00001_6ab33e,common_sigma,10,2.0281922097858196,2.028192187435339,8.68477182891182e-07,2.0281904869199607,2.0281935838429845,-2.2350480621824432e-08,8.684771829499668e-07,6.313221609044461e-07,1.7228658588663848e-06,-1.1019902607842432e-08,4.2820260267229767e-07
lmfit-baseline-leastsq,full_run_M3_00001_6ab33e,p_0,10,-300.7812495426557,-300.7812477431866,1.406571441954768e-05,-300.7812710912219,-300.78122704519603,1.799469072238935e-06,1.4065714415618586e-05,1.1603222577605266e-05,2.249745966764749e-05,-5.9826504310859346e-09,4.6763933712642676e-08
lmfit-baseline-leastsq,full_run_M3_00001_6ab33e,p_1,10,-295.589199387215,-295.58919917206674,1.0794994197401923e-06,-295.5892010205831,-295.58919766802387,2.1514825334634225e-07,1.0794994241466327e-06,9.289593151606823e-07,1.7191911183545017e-06,-7.278623636870543e-10,3.6520259413555682e-09
lmfit-baseline-leastsq,full_run_M3_00001_6ab33e,p_2,10,294.8530579885017,294.85305749522104,9.326792630133377e-07,294.8530562128776,294.8530591612335,-4.93280651880923e-07,9.326792516582404e-07,9.430181648895086e-07,1.7756240708877158e-06,-1.6729711241460463e-09,3.163200198841458e-09
lmfit-baseline-leastsq,full_run_M3_00001_6ab33e,p_3,10,300.03170797145725,300.0317018727345,1.1768665859322935e-05,300.0316846900633,300.03172326584007,-6.098722775504939e-06,1.1768665865887618e-05,1.1707158699891807e-05,2.328139396468032e-05,-2.03269274995599e-08,3.9224740429792186e-08
lmfit-baseline-leastsq,full_run_M6_00002_952a4b,amplitude0,10,43.181502951977485,43.18151371283591,9.797855277363471e-06,43.181501329383124,43.18153034079617,1.0760858420866271e-05,9.797855278184014e-06,1.108537729308523e-05,2.7388818686802097e-05,2.4920064576801583e-07,2.2689935755780177e-07
