adapter,case_id,param_name,n_trials,ref_value,cand_mean,cand_std,cand_min,cand_max,diff_mean,diff_std,abs_diff_mean,abs_diff_max,rel_diff_mean,rel_diff_std
lmfit-baseline-leastsq,full_run_TEST_00005_861239,center_sigma1,10,29.657363741482524,333.70274988566695,264.29020569029854,12.278197102822668,843.1017147677721,304.0453861441844,264.2902056902985,307.5212194719164,813.4443510262896,10.25193570117995,8.911453087808642
lmfit-baseline-leastsq,full_run_TEST_00005_861239,center_sigma2,10,13.817944835044244,43.200545788046625,51.09019683339313,8.641548980813663,148.90478300494394,29.382600953002378,51.09019683339313,30.417880175576272,135.0868381698997,2.126408905504094,3.697380286525767
lmfit-baseline-leastsq,full_run_TEST_00005_861239,common_sigma,10,9.999999999980808,8.547693597145663,1.9324119939442288,5.067938762655083,10.0,-1.4523064028351444,1.9324119939442286,1.452306402838983,4.932061237325725,-0.14523064028379318,0.19324119939479376
lmfit-baseline-leastsq,full_run_TEST_00005_861239,p_0,10,-146.71083653395098,-146.14453582865343,0.45692179799968896,-146.7075328569905,-145.38013157735395,0.5663007052975331,0.4569217979996906,0.5663007052975331,1.3307049565970317,-0.003859978708297277,0.0031144379569668147
lmfit-baseline-leastsq,full_run_TEST_00005_861239,p_1,10,144.74616328313462,145.00217157747085,0.5110368361401644,144.57808827607263,145.99519741325096,0.2560082943362204,0.5110368361401675,0.38055659664196356,1.2490341301163426,0.001768670675128352,0.003530572586857036
lmfit-baseline-leastsq,full_run_m3_00003_dc8ba7,amplitude0,10,136041.0339909657,136019.74770429108,8.58287197373142,136003.30127471837,136028.3421483171,-21.286286674623263,8.582871973734205,21.286286674623263,37.73271624732297,-0.0001564696036935213,6.309031710464786e-05
lmfit-baseline-leastsq,full_run_m3_00003_dc8ba7,amplitude1,10,224200.6903614316,224181.4812383034,6.204938050172414,224169.48709124635,224188.60964230634,-19.209123128224746,6.204938050173721,19.209123128224746,31.203270185244037,-8.567825146861912e-05,2.767582044538223e-05
lmfit-baseline-leastsq,full_run_m3_00003_dc8ba7,common_sigma,10,2.131190107520022,2.130900843734619,0.0001116225293374386,2.130694676811294,2.13100858163717,-0.0002892637854028379,0.00011162252933742952,0.0002892637854028379,0.0004954307087277066,-0.00013572875755295347,5.2375679177358816e-05
lmfit-baseline-leastsq,full_run_m3_00003_dc8ba7,p_0,10,-275.0000000016564,-275.00000000135765,1.8529174197549324e-09,-275.00000000476757,-275.0,2.987860625580652e-10,1.8529160304154347e-09,1.6481806142110144e-09,3.1111540010897443e-09,-1.0864947729318745e-12,6.73787647419736e-12
lmfit-baseline-leastsq,full_run_m3_00003_dc8ba7,p_1,10,277.14671751923186,277.1466667280783,2.458898819258263e-05,277.14662098159613,277.1466915264116,-5.079115356352304e-05,2.4588988202116795e-05,5.079115356352304e-05,9.653763572714524e-05,-1.8326449621399005e-07,8.872191748188577e-08
lmfit-baseline-leastsq,full_run_m6_00004_407a65,amplitude0,10,2319.8458211540483,2319.748664034096,0.20623324997154768,2319.4455931327802,2320.037367631515,-0.09715711995258972,0.20623324997148443,0.16696800334848377,0.4002280212680489,-4.188085219571066e-05,8.889955017307575e-05
lmfit-baseline-leastsq,full_run_m6_00004_407a65,amplitude1,10,8533.829983676562,8533.873996906534,0.09429625721212127,8533.741601257505,8534.011547321299,0.04401322997218813,0.09429625721241967,0.07663494939661178,0.18156364473725262,5.1575002146019155e-06,1.1049699536174116e-05
lmfit-baseline-leastsq,full_run_m6_00004_407a65,amplitude2,10,15097.31112081836,15097.355479274687,0.09610380003590732,15097.22115873508,15097.496255877591,0.04435845632651762,0.09610380003590947,0.07816561208201164,0.18513505923147022,2.938169318465575e-06,6.36562360454953e-06
lmfit-baseline-leastsq,full_run_m6_00004_407a65,amplitude3,10,1830.5743611635867,1830.5696625833873,0.01144603722736555,1830.553682821136,1830.5856704892997,-0.004698580199465141,0.011446037227341114,0.009536004390201924,0.02067834245076483,-2.5667245751647774e-06,6.2527026872951245e-06
lmfit-baseline-leastsq,full_run_m6_00004_407a65,amplitude4,10,21029.3308570136,21029.353449902166,0.05425383045142505,21029.27743645511,21029.429778468035,0.02259288856657804,0.05425383045106855,0.04544437418589951,0.0989214544351853,1.0743512820353468e-06,2.5799123528922975e-06
lmfit-baseline-leastsq,full_run_m6_00004_407a65,amplitude5,10,9760.358573252648,9760.356340618297,0.006488682428401372,9760.347589728415,9760.365452555625,-0.0022326343514578184,0.006488682428658114,0.005671993330543046,0.010983524232869968,-2.2874511573541414e-07,6.647995952156658e-07
lmfit-baseline-leastsq,full_run_m6_00004_407a65,common_sigma,10,1.6427946472160737,1.6427972309114491,6.0783270476436115e-06,1.6427886913148104,1.6428058021667042,2.5836953752911284e-06,6.078327047690459e-06,5.064006917265828e-06,1.1154950630531957e-05,1.5727439699596855e-06,3.6999919971683396e-06
lmfit-baseline-leastsq,full_run_m6_00004_407a65,p_0,10,-554.0000000023981,-554.0000000066634,2.058211120842588e-08,-554.0000000652278,-554.0000000000001,-4.265280040272046e-09,2.058206590731266e-08,8.300662557303439e-09,6.282971298787743e-08,7.699061444501051e-12,3.7151743514843986e-11
lmfit-baseline-leastsq,full_run_m6_00004_407a65,p_1,10,-551.121001972246,-551.1210308308816,6.011089186348091e-05,-551.1211206368748,-551.1209474080201,-2.885863565325053e-05,6.011089187916767e-05,4.821927783495994e-05,0.00011866462887155649,5.236352007994032e-08,1.0907022534807123e-07
